"","Numéro d'analyse","Type de produit","Epaisseur nominale (mm)","Longueur après ponçage (mm)","Largeur après ponçage (mm)","Client","OPP","Epaisseur brute (mm)","Densité brute (kg/m3)","Tractions moy. (SP) (MPa)","Epaisseur après ponçage (mm)","Densité après ponçage (kg/m3)","Tractions moy. (après ponçage) (MPa)","Flexion long. (MPa)","Flexion larg. moy. (MPa)","Module long. moy. (MPa)","Module larg. moy. (MPa)","Humidité du panneau (%)","Gonflement 24h (%)","Gonflement 2h (%)","Fissilité recto moy. (MPa)","Fissilité verso moy. (MPa)","Vis (MPa)","Colle CI (% (sec / bois sec))","Colle CS (% (sec / bois sec))","Emulsion CI (% (poids sec / bois sec CI))","Emulsion CS (% (poids sec / bois sec CS))","Durcisseur CI (% (poids sec/colle sèche CI))","Durcisseur CS (% (poids sec/colle sèche CS))","Facteur de presse (s/mm)","Vitesse de ligne (mm/s)","% mat CS (% (poids du mat sec CS / total))","Colle CI: référence","Colle CS: référence","Emulsion","MDI CI (% (poids sec / bois sec CI))","Press booster : ratio sup. ()","Press booster : ratio inf. ()","Urée CI (% (poids sec/colle sèche CS))","Urée CI (% (poids sec/colle sèche CS))","Température rouleau (°C)","Température CCE (°C)","Température zone 1 (°C)","Température zone 2 (°C)","Température zone 3 (°C)","Température zone 4 (°C)","Température zone 5 (°C)","Date perfo formaldehyde ()","Humidité pour formol perfo 6,5H%","Formol perfo brut (mg/100g de px)","Formol perfo à 6.5H% (mg/100g de px)","Dosage de formol (valeur corrélée) (mg/100g de px)","Commentaires","Temps","Largeur brute (mm)","Longueur brute (mm)","Colorant CI (% (poids sec / bois sec CI))","Colorant CS (% (poids sec / bois sec CS))","Eau supplémentaire (sur colle liquide) CI (% (poids sur colle liquide))","Eau (sur colle liquide) CI (% (poids sur colle liquide))","Eau supplémentaire (sur colle liquide) CS (% (poids sur colle liquide))","Eau (sur colle liquide) CS (% (poids sur colle liquide))","Nom de produit","Poids brut (kg/m2)","Surrépaisseur (mm)","Densité brute HD (kg/m3)","Densité brute BD (kg/m3)","Tractions moy. HD (MPa)","Tractions moy. BD (MPa)","Fissilité HD (MPa)","Fissilité BD (MPa)","Flux de Colle CI ()","Flux Colle CS ()","Flux Durcisseur CI ()","Flux Durcisseur CS ()","Flux Urée CS ()","Flux Emulsion CI ()","Flux Emulsion CS ()","Flux Couleur CI ()","Flux MID CI ()","Flux Eau CI ()","Flux Eau additionnelle CI ()","Flux Urée CI ()","Coût mélange collant par px (€/m3)","Coûts fixes par panneau (€/m3)","Coûts additifs par panneau (€/m3)","Densité brute (MPa)","Densité brute (MPa)","Densité brute (MPa)","Tractions moy. (SP) (MPa)","Tractions moy. (SP) (MPa)","Tractions moy. (SP) (MPa)","NA","Temps","Tractions (std/hd) (MPa)","Tractions (std/hd) (MPa)","Tractions (std/hd) (MPa)","Tractions (std/hd) (MPa)","Flexion long. (MPa)","Flexion long. (MPa)","Flexion long. (MPa)","Fissilité (verso ou BD) (MPa)","Fissilité (verso ou BD) (MPa)","Fissilité (verso ou BD) (MPa)","Fissilité (verso ou BD) (MPa)","Spécification tractions (MPa)","Spécification MOR (MPa)","Spécification fissilité (MPa)","Spécification densité brute min. (kg/m3)","Spécification densité brute max. (kg/m3)","Indicateur de coût (%)","Indicateur de coût (%)","Indicateur de coût (%)","Indicateur de coût (%)","Colle CI (% (sec / bois sec))","Colle CS (% (sec / bois sec))","MDI CI (% (poids sec / bois sec CI))","Ratio","Coût MDI par panneau (€/m3)","Coût colle par panneau (€/m3)","Coûts fixes par panneau (€/m3)","Coût total par panneau (€/m3)","Code d'article","Né ouvert","Débit (m3/h)","Débit (m3/h)","Vitesse de ligne (mm/s)","Colle par panneau (kg/m3 sec)","MDI par panneau (kg sec / m3 de px)","Emulsion par panneau (kg sec / m3 de px)","Coût émulsion par panneau (€/m3)","Urée par panneau (kg sec / m3 de px)","Coût urée par panneau (€/m3)","Durcisseur par panneau (kg sec / m3 de px)","Coût durcisseur par panneau (€/m3)","Colorant par panneau (kg sec / m3 de px)","Coût colorant par panneau (€/m3)","Bois par panneau (kg/m3 sec)","Coût bois par panneau (€/m3)","Coût bois par panneau (€/m3)","Coûts fixes par panneau (€/m3)","Durcisseur CI (sur bois) (% (poids sec/bois sec CI))","Urée CI (sur bois) (% (poids sec / bois sec CI))","Durcisseur CS (sur bois) (% (poids sec/bois sec CS))","Urée CS (sur bois) (% (poids sec / bois sec CS))","Eau (sur bois) CS (% (poids sur bois sec))","Eau (sur bois) CI (% (poids sur bois sec))","Eau goulotte (sur bois) CS (% (poids sur bois sec))","Eau goulotte (sur bois) CI (% (poids sur bois sec))","Coûts colles par panneau (€/m3)","Coûts colles par panneau (€/m3)","Coûts additifs par panneau (€/m3)","Coût total par panneau (€/m3)","Indicateur de coût de bois (%)","Indicateur de coût de colles (%)","Indicateur de coût des additifs (%)","Indicateur de coût fixes (%)","Indicateur de coût de bois (%)","Indicateur de coût de colles (%)","Indicateur de coût des additifs (%)","Indicateur de coût fixes (%)"
"2784",55580.753940702,"DUYHENTT",21.0428648341081,NA,NA,"XLF",98089.3156967845,21.7615217294183,798.503470720617,0.730324774510413,NA,NA,NA,17.9597264451118,15.5831642486835,5080.01675594699,2745.5197129798,0.101998445804838,NA,NA,1.39554588870629,1.33687997017321,NA,16.9009243551924,16.9292634755688,0.506685597847683,0.497795063221078,0.0702855261240556,0.0447699844375126,7.2540875430449,1167.43145897307,0.531011920417314,"NPNES","OYWA","WYRNB",0.598157889840717,0.279735585688563,0.540220148502712,0.0922233109739866,0.115377495300356,445.266867273094,351.527968863379,343.303444007544,289.890584727098,433.057664017888,436.055994337437,188.206431840042,NA,NA,NA,NA,NA,NA,2023-07-06 01:00:00,1382.9668946708,9143.91907096969,0,0,0,0,0,0.76472701883649,"KPKPA",9.86601178018496,NA,NA,NA,NA,NA,NA,NA,117.372817703197,39.4794050686303,3.90936707040969,0.804255810415024,1.28814516483538,1.90777251374209,1.77455912806107,0.0415427186934473,1.47985091435169,0,0,1.38254234619287,61.9651629588824,61.8449839696905,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.793242847934571,NA,NA,NA,NA,NA,NA,1.1576008884418,NA,NA,NA,0.455220747483536,13.2204762467824,1.64803580675136,981.891563223371,906.671129641898,NA,NA,NA,NA,12.9291974240884,11.2491571589813,0.601996032631012,2.02721856729085,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466753509015004,0.601102456292668,0.350046324739343,0.632168130456296,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785",55582.9139545549,"OFCLJMOA",28.8333957533582,NA,NA,"XLF",98159.3106457529,30.2066137451752,732.807542500939,0.704685087111309,NA,NA,NA,17.1431149721978,15.7239096019839,4797.90039985853,2618.99543499051,0.104958995999461,NA,NA,1.69238464085255,1.5667441134263,NA,13.7491501423203,15.3160338136124,1.09223226973148,0.777565040284401,0.0527833138107275,0.0303378063342562,6.57962280268138,895.17654722461,0.503739668317611,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,452.230749423483,354.448322580407,343.303444007544,289.890584727098,433.057664017888,432.767947470375,186.815646979297,NA,NA,NA,NA,NA,NA,2023-07-06 06:00:00,1388.62959917198,11185.7006776423,0,0,0,0,0,0.76472701883649,"GSIBF",12.1161254760308,NA,NA,NA,NA,NA,NA,NA,100.409989151352,36.0632226551791,2.55962363393618,0.48753409618673,0.134737267899621,20.7528467477084,2.826499834306,0.0415427186934473,4.72821714981692,0,0,0.237011788012422,65.8099101095638,57.8528535923533,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76406006823994,NA,NA,NA,NA,NA,NA,1.41025470994958,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,899.080323164116,832.662412850454,NA,NA,NA,NA,11.0030501491209,10.2955268776142,0.195761626765775,2.02306366165816,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301723359263051,0.0428421099118775,0.220944444029613,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2786",55585.0739684078,"UZHCQCTYOU",28.1841848434207,NA,NA,"XLF",98152.3111508561,29.6407784342367,737.261503736171,0.704685087111309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7491501423203,15.3160338136124,1.09223226973148,0.777565040284401,0.0527833138107275,0.0303378063342562,5.82647050927544,844.096826446287,0.503739668317611,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,445.266867273094,348.607615146351,338.244909058166,285.576014241825,426.585518669856,429.479900603312,185.424862118552,NA,NA,NA,NA,NA,NA,2023-07-06 09:20:00,1388.62959917198,11185.7006776423,0,0,0,0,0,0.76472701883649,"GSIBF",11.9825929379008,NA,NA,NA,NA,NA,NA,NA,112.768621381982,40.1567515816421,2.7650193742691,0.527844132543059,0.134737267899621,19.8127296657418,2.97677707805527,0.0415427186934473,4.75031487930988,0,0,0.237011788012422,73.4754982293308,60.4254475174727,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76406006823994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,899.080323164116,832.662412850454,NA,NA,NA,NA,11.0030501491209,10.2955268776142,0.195761626765775,2.12673022348887,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301723359263051,0.0428421099118775,0.220944444029613,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2787",55587.2339822608,"UZHCQCTYOU",28.1841848434207,NA,NA,"XLF",98152.3111508561,29.6124866686898,732.807542500939,0.640585868613548,NA,NA,NA,24.0843124919663,14.8794374821815,11405.6199077804,2515.77826084136,0.105699133548117,NA,NA,1.43602390036259,1.4087125149398,NA,13.1581924774068,14.9933878812212,1.09223226973148,0.777565040284401,0.0527833138107275,0.0303378063342562,5.86019374629362,1014.1922966381,0.503739668317611,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,445.266867273094,348.607615146351,338.244909058166,285.576014241825,426.585518669856,429.479900603312,185.424862118552,2023-07-07,14.385702678572,7.69801819448408,11.3764977554843,12.4839699604503,NA,2023-07-06 12:00:00,1388.62959917198,11185.7006776423,0,0,0,0,0,0.76472701883649,"GSIBF",11.9189464470969,NA,NA,NA,NA,NA,NA,NA,104.166044044975,37.8792966393414,2.61830813117416,0.545119862410056,0.134737267899621,4.96315303013345,3.23634686271311,0.0415427186934473,4.7429489694789,0,0,0.237011788012422,58.7112340793709,54.7614976920064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691103119003361,NA,NA,NA,NA,NA,NA,1.19205368228377,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,899.080323164116,832.662412850454,NA,NA,NA,NA,11.0030501491209,10.2955268776142,0.195761626765775,2.12682970041791,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293037561907685,0.0428421099118775,0.220944444029613,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2788",55589.3939961137,"UZHCQCTYOU",28.1841848434207,NA,NA,"XLF",98152.3111508561,29.4993196065021,729.467071574515,0.627766024913996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1581924774068,14.8320649150255,1.09223226973148,0.777565040284401,0.0527833138107275,0.0303378063342562,7.02926596292373,792.846839932037,0.503739668317611,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,445.266867273094,350.067792004865,339.509542795511,286.654656863143,428.203555006864,431.123924036844,184.034077257807,NA,NA,NA,NA,NA,NA,2023-07-06 16:30:00,1388.62959917198,11185.7006776423,0,0,0,0,0,0.76472701883649,"GSIBF",11.8409218477855,NA,NA,NA,NA,NA,NA,NA,81.508551622154,30.1928862090763,2.13905140373066,0.447224059830402,0.134737267899621,2.67695921716929,2.52594534680745,0.0415427186934473,4.72821714981692,0,0,0.237011788012422,59.7025949399822,63.7020632453302,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676511729156045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,899.080323164116,832.662412850454,NA,NA,NA,NA,11.0030501491209,10.2955268776142,0.195761626765775,2.1586983932349,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293037561907685,0.0428421099118775,0.220944444029613,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2789",55591.5540099666,"UZHCQCTYOU",28.1841848434207,NA,NA,"XLF",98152.3111508561,29.6973619653305,731.694052192131,0.614946181214444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1581924774068,14.8320649150255,1.09223226973148,0.777565040284401,0.0527833138107275,0.0303378063342562,7.31029293807519,418.262220891004,0.503739668317611,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,445.266867273094,350.067792004865,339.509542795511,286.654656863143,428.203555006864,431.123924036844,184.034077257807,NA,NA,NA,NA,NA,NA,2023-07-06 20:15:00,1388.62959917198,11185.7006776423,0,0,0,0,0,0.76472701883649,"GSIBF",11.9335204837077,NA,NA,NA,NA,NA,NA,NA,14.9294495561645,6.92750597953824,0.378516486591293,0.165053805336104,0.134737267899621,0.882190242505835,0.777264692270423,0.0415427186934473,4.71348533015495,0,0,0.237011788012422,44.3067651228068,105.557508748828,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661920339308729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,899.080323164116,832.662412850454,NA,NA,NA,NA,11.0030501491209,10.2955268776142,0.195761626765775,2.29621747563171,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293037561907685,0.0428421099118775,0.220944444029613,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2790",55593.7140238196,"LXOLVTBQPJ",25.5873412036707,NA,NA,"XLF",98155.8108983045,26.924768941732,751.736877750677,0.53802711901713,NA,NA,NA,16.8709111478932,14.7386921288811,4670.70343006141,2476.93308777448,0.10865968374274,NA,NA,1.70587731140465,1.45181204179975,NA,12.5672348124933,14.0254500840474,1.09223226973148,0.777565040284401,0.0527833138107275,0.0375538953858844,7.35525725409943,895.17654722461,0.531011920417314,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.349226393615236,0.00804911164167264,0.0056765583901737,441.7849261979,345.687261429324,335.715641583477,285.576014241825,426.585518669856,429.479900603312,185.424862118552,NA,NA,NA,NA,NA,NA,2023-07-07 01:44:00,1388.62959917198,9025.08522084589,0,0,0,0,0,0.76472701883649,"GSIBF",11.2329418716947,NA,NA,NA,NA,NA,NA,NA,81.8922346489219,31.4101466092715,2.10970915511167,0.539361285787724,0.134737267899621,7.16388165382793,2.23905242692247,0.0415427186934473,4.72821714981692,0,0,0.237011788012422,61.2389770126525,63.1014733625926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574372000224835,NA,NA,NA,NA,NA,NA,1.42173897456357,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,912.882196507325,844.997198982362,NA,NA,NA,NA,10.5585546241284,9.81871173693065,0.195761626765775,2.25959900550859,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28435176455232,0.0428421099118775,0.25615404785954,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2791",55593.7140238196,"LXOLVTBQPJ",25.5873412036707,NA,NA,"XLF",98155.8108983045,26.924768941732,751.736877750677,0.53802711901713,NA,NA,NA,16.8709111478932,14.7386921288811,4670.70343006141,2476.93308777448,0.10865968374274,NA,NA,1.70587731140465,1.45181204179975,NA,12.5672348124933,14.0254500840474,1.09223226973148,0.777565040284401,0.0527833138107275,0.0375538953858844,7.35525725409943,895.17654722461,0.531011920417314,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.349226393615236,0.00804911164167264,0.0056765583901737,441.7849261979,345.687261429324,335.715641583477,285.576014241825,426.585518669856,429.479900603312,185.424862118552,NA,NA,NA,NA,NA,NA,2023-07-07 01:45:00,1388.62959917198,9025.08522084589,0,0,0,0,0,0.76472701883649,"GSIBF",11.2329418716947,NA,NA,NA,NA,NA,NA,NA,82.3768868932603,31.6359287802755,1.98255941109605,0.539361285787724,0.134737267899621,12.3131593073266,2.53960691442102,0.0415427186934473,4.71348533015495,0,0,0.237011788012422,63.3975107234893,63.1014733625926,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574372000224835,NA,NA,NA,NA,NA,NA,1.42173897456357,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,912.882196507325,844.997198982362,NA,NA,NA,NA,10.5585546241284,9.81871173693065,0.195761626765775,2.25959900550859,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28435176455232,0.0428421099118775,0.25615404785954,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2792",55602.3540792313,"PUJUJQWS",28.8333957533582,NA,NA,"XRTJYFCGXYC",98206.5572363066,29.9802796207998,767.32574207399,0.691865243411757,NA,NA,NA,16.5714869411581,14.4572014222803,4777.72826503301,2550.49474694228,0.112582412750616,NA,NA,1.40903855925839,1.58111062237962,NA,12.5672348124933,14.0254500840474,1.09223226973148,0.777565040284401,0.0586173845818369,0.0375538953858844,6.37728338057232,895.006281488682,0.503739668317611,"NPNES","OYWA","WYRNB",0.0974163760961597,0.279735585688563,0.349226393615236,0.0641652445298819,0.0970940058153258,445.266867273094,348.607615146351,340.774176532855,289.890584727098,433.057664017888,436.055994337437,185.424862118552,2023-07-10,15.0914996168701,3.32206337818659,4.77179905787008,5.2736149403936,NA,2023-07-07 06:08:00,1416.94312167789,5421.17863890939,0,0,0,0,0,0.76472701883649,"JLRKK",12.4671080660953,NA,NA,NA,NA,NA,NA,NA,14.9294495561645,6.92750597953824,0.378516486591293,0.165053805336104,0.134737267899621,0.882190242505835,0.777264692270423,0.0415427186934473,4.7429489694789,0,0,0.237011788012422,30.9651552351209,61.9834151799765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749468678392624,NA,NA,NA,NA,NA,NA,1.16908515305579,NA,NA,NA,0.405080994840778,13.2204762467824,1.64803580675136,940.485943193744,869.666771246176,NA,NA,NA,NA,12.9291974240884,10.7723420182977,0.466584564009266,2.44879545303111,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28435176455232,0.0428421099118775,0.25615404785954,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793",55595.8740376725,"LXOLVTBQPJ",25.5873412036707,NA,NA,"XLF",98155.8108983045,26.6984348173566,759.531309912333,0.743144618209966,NA,NA,NA,17.9597264451118,15.7239096019839,5063.70945212685,2776.59585143331,0.110139958840051,NA,NA,1.58444327643572,1.45181204179975,NA,13.1581924774068,14.5094189826343,1.09223226973148,0.777565040284401,0.0527833138107275,0.0375538953858844,7.10795351596614,932.464743392785,0.531011920417314,"JEQRSH","SSVZS","WYRNB",0.0974163760961597,0.279735585688563,0.540220148502712,0.00804911164167264,0.0056765583901737,441.7849261979,345.687261429324,335.715641583477,285.576014241825,426.585518669856,429.479900603312,185.424862118552,2023-07-07,14.6394552484541,7.36351423812877,10.7177135400144,11.7647764864413,NA,2023-07-07 08:50:00,1388.62959917198,9025.08522084589,0,0,0,0,0,0.76472701883649,"GSIBF",11.2397541411343,NA,NA,NA,NA,NA,NA,NA,86.718563248792,34.6594465485023,2.22707814958763,0.579671322144052,0.134737267899621,7.1425153565105,2.88114610476028,0.0415427186934473,4.75031487930988,0,0,0.237011788012422,62.5070614405154,61.5281674749509,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.807834237781887,NA,NA,NA,NA,NA,NA,1.31838059303766,NA,NA,NA,0.35494124219802,12.2099729113636,1.64803580675136,912.882196507325,844.997198982362,NA,NA,NA,NA,10.5585546241284,9.81871173693065,0.195761626765775,2.16744623416534,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293037561907685,0.0428421099118775,0.25615404785954,0.0374284758839218,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794",55598.0340515254,"WYMIBDMS",30.1318175732332,NA,NA,"XLF",98203.0574888582,31.1968255393175,742.828955280212,0.666225556012652,NA,NA,NA,16.5987073235886,15.1609281887823,4768.54725298227,2682.25757398516,0.110880096388707,NA,NA,1.4495165709147,1.58111062237962,NA,16.3099666902788,16.6066175431775,0.701867821808948,1.47698998294271,0.0586173845818369,0.0375538953858844,6.20866719548144,912.032855081456,0.490103542267759,"NPNES","OYWA","WYRNB",0.598157889840717,0.118240147904684,0.158232638727761,0.082870622159285,0.115377495300356,450.489778885886,352.988145721893,343.303444007544,289.890584727098,433.057664017888,436.055994337437,186.120254548924,2023-07-10,15.227562934335,3.96959453501334,5.6317225089877,6.21239173508348,NA,2023-07-07 20:00:00,1382.9668946708,12384.8422561644,0,0,0,0,0,0.76472701883649,"ZBMWN",12.5742958100209,NA,NA,NA,NA,NA,NA,NA,113.919670462285,36.7111193197992,3.1366878567763,0.59694705201105,1.24849676837821,3.01881997424804,5.25825886952155,0.0415427186934473,1.49458273401366,0,0,1.2534684804824,55.0080343693731,55.6388604030102,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720285898697992,NA,NA,NA,NA,NA,NA,1.20353794689776,NA,NA,NA,0.405080994840778,13.2204762467824,1.64803580675136,926.684069850535,857.331985114269,NA,NA,NA,NA,14.4108491740633,12.965691665442,1.00823043849625,2.06171897737462,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379895535461345,0.510573751474161,0.291363651689466,0.62191399848091,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2795",55600.1940653784,"WYMIBDMS",30.1318175732332,NA,NA,"ENFMMCMQTFX",98203.0574888582,31.5080349603337,743.94244558902,0.614946181214444,NA,NA,NA,14.2849748169991,13.0497478892762,4364.12611824273,2478.0429498621,0.116801196777954,NA,NA,1.40903855925839,1.43744553284643,NA,16.3099666902788,16.6066175431775,0.701867821808948,1.47698998294271,0.0586173845818369,0.0375538953858844,6.09625640542085,929.05942867423,0.490103542267759,"NPNES","OYWA","WYRNB",0.598157889840717,0.279735585688563,0.349226393615236,0.082870622159285,0.115377495300356,445.266867273094,348.607615146351,340.774176532855,289.890584727098,433.057664017888,436.055994337437,185.424862118552,2023-07-10,16.1206207630979,3.398556060352,4.59817393960573,5.08406872928607,NA,2023-07-08 04:20:00,1303.68903165427,12384.8422561644,0,0,0,0,0,0.76472701883649,"ZBMWN",12.6936310963542,NA,NA,NA,NA,NA,NA,NA,122.239533990095,37.9283797199944,3.08778410907799,0.660291394856709,1.27012316644576,7.86896946530286,6.17358389963077,0.0415427186934473,1.52404637333761,0,0,1.31800541333764,59.2374310721917,55.8883137768299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661920339308729,NA,NA,NA,NA,NA,NA,1.16908515305579,NA,NA,NA,0.405080994840778,13.2204762467824,1.64803580675136,926.684069850535,857.331985114269,NA,NA,NA,NA,14.4108491740633,12.965691665442,1.00823043849625,1.94837825203177,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379895535461345,0.510573751474161,0.291363651689466,0.62191399848091,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796",55604.5140930842,"PUJUJQWS",28.8333957533582,NA,NA,"XRTJYFCGXYC",98206.5572363066,30.0085713863467,778.460645162071,0.6534057123131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3099666902788,16.1226486445906,0.701867821808948,0.777565040284401,0.0586173845818369,0.0375538953858844,7.07423027894796,827.070252853513,0.503739668317611,"NPNES","OYWA","WYRNB",0.481318203300321,0.279735585688563,0.540220148502712,0.0641652445298819,0.0970940058153258,445.266867273094,348.607615146351,338.244909058166,285.576014241825,426.585518669856,429.479900603312,185.424862118552,2023-07-11,14.6576104441239,3.0856653624285,4.54642400998021,5.02757342962175,NA,2023-07-08 15:45:00,1416.94312167789,5421.17863890939,0,0,0,0,0,0.76472701883649,"JLRKK",12.6145665709558,NA,NA,NA,NA,NA,NA,NA,115.555371786928,37.4179156812028,3.1366878567763,0.643015664989711,1.00339759027936,4.96315303013345,3.38662410646239,0.0415427186934473,1.31043498823899,0,0,1.02758921548907,62.9263312483752,63.3646688411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705694508850677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405080994840778,13.2204762467824,1.64803580675136,940.485943193744,869.666771246176,NA,NA,NA,NA,12.9291974240884,10.7723420182977,0.466584564009266,2.15118527405382,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379895535461345,0.389868811716152,0.279627117079491,0.509118546751667,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
